	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
6135	{'max_depth': 3, 'eta': 1, 'gamma': 1, 'subsample': 0.4, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7872340425531915	0.7922077922077922	0.7837837837837838	0.5691082856943632	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
8625	{'max_depth': 6, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.723404255319149	0.5974025974025974	0.8108108108108109	0.4191447501825566	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
8965	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6595744680851063	0.7142857142857143	0.6216216216216216	0.330536768755055	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
10216	{'max_depth': 8, 'eta': 0.01, 'gamma': 1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.851063829787234	0.8571428571428571	0.8468468468468469	0.6971712410907537	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
1130	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.2, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7180851063829787	0.6493506493506493	0.7657657657657657	0.41596898618321015	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
2226	{'max_depth': 2, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.776595744680851	0.8051948051948052	0.7567567567567568	0.5534687873445756	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
1202	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7180851063829787	0.6883116883116883	0.7387387387387387	0.42347341739856464	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
3517	{'max_depth': 3, 'eta': 0.01, 'gamma': 0.01, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.723404255319149	0.5714285714285714	0.8288288288288288	0.41698548812335035	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
1882	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7287234042553191	0.7532467532467533	0.7117117117117117	0.45770611873509426	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
12325	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6595744680851063	0.7142857142857143	0.6216216216216216	0.330536768755055	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
12739	{'max_depth': 8, 'eta': 1, 'gamma': 10, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.7662337662337663	0.6396396396396397	0.399746663189326	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
3820	{'max_depth': 3, 'eta': 0.01, 'gamma': 1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.8831168831168831	0.7747747747747747	0.64707996690376	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
7285	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.6, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7978723404255319	0.6493506493506493	0.9009009009009009	0.577964746170838	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
11042	{'max_depth': 8, 'eta': 0.1, 'gamma': 10, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.648936170212766	0.5194805194805194	0.7387387387387387	0.26344954637800044	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
10416	{'max_depth': 8, 'eta': 0.1, 'gamma': 0, 'subsample': 0.2, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7127659574468085	0.6753246753246753	0.7387387387387387	0.41118694009919243	0.5	0.42857142857142855	0.5384615384615384	-0.0316069770620507
594	{'max_depth': 2, 'eta': 0.01, 'gamma': 1, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6648936170212766	0.7532467532467533	0.6036036036036037	0.35224405810440196	0.475	0.5	0.46153846153846156	-0.03673591791853225
4456	{'max_depth': 3, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7872340425531915	0.8181818181818182	0.7657657657657657	0.5751327748567098	0.475	0.5	0.46153846153846156	-0.03673591791853225
7504	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.723404255319149	0.7532467532467533	0.7027027027027027	0.44865962655466707	0.475	0.5	0.46153846153846156	-0.03673591791853225
5272	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6436170212765957	0.7142857142857143	0.5945945945945946	0.3044077736591046	0.475	0.5	0.46153846153846156	-0.03673591791853225
2224	{'max_depth': 2, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
9168	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7606382978723404	0.7922077922077922	0.7387387387387387	0.5226649136436482	0.475	0.5	0.46153846153846156	-0.03673591791853225
9447	{'max_depth': 6, 'eta': 1, 'gamma': 10, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6063829787234043	0.7792207792207793	0.4864864864864865	0.2695182493349825	0.475	0.5	0.46153846153846156	-0.03673591791853225
12494	{'max_depth': 8, 'eta': 1, 'gamma': 1, 'subsample': 0.2, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.8571428571428571	0.5765765765765766	0.4355578853385426	0.475	0.5	0.46153846153846156	-0.03673591791853225
9294	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.2, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.8571428571428571	0.5765765765765766	0.4355578853385426	0.475	0.5	0.46153846153846156	-0.03673591791853225
1904	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7142857142857143	0.6576576576576577	0.3658309113973063	0.475	0.5	0.46153846153846156	-0.03673591791853225
442	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6542553191489362	0.7402597402597403	0.5945945945945946	0.33053196534255685	0.475	0.5	0.46153846153846156	-0.03673591791853225
7672	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.675531914893617	0.7272727272727273	0.6396396396396397	0.36094387113035326	0.475	0.5	0.46153846153846156	-0.03673591791853225
448	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.7402597402597403	0.6576576576576577	0.3913780841969923	0.475	0.5	0.46153846153846156	-0.03673591791853225
7344	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.723404255319149	0.7532467532467533	0.7027027027027027	0.44865962655466707	0.475	0.5	0.46153846153846156	-0.03673591791853225
616	{'max_depth': 2, 'eta': 0.01, 'gamma': 1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6861702127659575	0.7532467532467533	0.6396396396396397	0.38675821507610636	0.475	0.5	0.46153846153846156	-0.03673591791853225
7258	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.4, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6223404255319149	0.7532467532467533	0.5315315315315315	0.2842301066284609	0.475	0.5	0.46153846153846156	-0.03673591791853225
2076	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7446808510638298	0.8441558441558441	0.6756756756756757	0.5126832728188314	0.475	0.5	0.46153846153846156	-0.03673591791853225
7664	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7340425531914894	0.7532467532467533	0.7207207207207207	0.4668128372960391	0.475	0.5	0.46153846153846156	-0.03673591791853225
5104	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7606382978723404	0.7272727272727273	0.7837837837837838	0.5082985917425489	0.475	0.5	0.46153846153846156	-0.03673591791853225
2072	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6542553191489362	0.7402597402597403	0.5945945945945946	0.33053196534255685	0.475	0.5	0.46153846153846156	-0.03673591791853225
456	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
9508	{'max_depth': 6, 'eta': 1, 'gamma': 10, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.8311688311688312	0.8108108108108109	0.6343077724162038	0.475	0.5	0.46153846153846156	-0.03673591791853225
6872	{'max_depth': 6, 'eta': 0.01, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6595744680851063	0.7012987012987013	0.6306306306306306	0.3264744560031953	0.475	0.5	0.46153846153846156	-0.03673591791853225
2208	{'max_depth': 2, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7393617021276596	0.7272727272727273	0.7477477477477478	0.46985393556159644	0.475	0.5	0.46153846153846156	-0.03673591791853225
1744	{'max_depth': 2, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.7142857142857143	0.6756756756756757	0.38372659361219025	0.475	0.5	0.46153846153846156	-0.03673591791853225
2064	{'max_depth': 2, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7142857142857143	0.6576576576576577	0.3658309113973063	0.475	0.5	0.46153846153846156	-0.03673591791853225
472	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6382978723404256	0.7532467532467533	0.5585585585585585	0.3096392188088013	0.475	0.5	0.46153846153846156	-0.03673591791853225
288	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.7402597402597403	0.6576576576576577	0.3913780841969923	0.475	0.5	0.46153846153846156	-0.03673591791853225
608	{'max_depth': 2, 'eta': 0.01, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.7402597402597403	0.6576576576576577	0.3913780841969923	0.475	0.5	0.46153846153846156	-0.03673591791853225
1256	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
10458	{'max_depth': 8, 'eta': 0.1, 'gamma': 0, 'subsample': 0.4, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6223404255319149	0.7532467532467533	0.5315315315315315	0.2842301066284609	0.475	0.5	0.46153846153846156	-0.03673591791853225
12647	{'max_depth': 8, 'eta': 1, 'gamma': 10, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6063829787234043	0.7792207792207793	0.4864864864864865	0.2695182493349825	0.475	0.5	0.46153846153846156	-0.03673591791853225
1096	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
2805	{'max_depth': 2, 'eta': 1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.7792207792207793	0.8468468468468469	0.6260676260676261	0.475	0.5	0.46153846153846156	-0.03673591791853225
5912	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7180851063829787	0.7662337662337663	0.6846846846846847	0.4434830286236404	0.475	0.5	0.46153846153846156	-0.03673591791853225
5264	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7446808510638298	0.7142857142857143	0.7657657657657657	0.47671659090901003	0.475	0.5	0.46153846153846156	-0.03673591791853225
282	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6702127659574468	0.7792207792207793	0.5945945945945946	0.37019480061242444	0.475	0.5	0.46153846153846156	-0.03673591791853225
1416	{'max_depth': 2, 'eta': 0.1, 'gamma': 1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6968085106382979	0.7532467532467533	0.6576576576576577	0.40422030465873743	0.475	0.5	0.46153846153846156	-0.03673591791853225
296	{'max_depth': 2, 'eta': 0.01, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
10072	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6595744680851063	0.7012987012987013	0.6306306306306306	0.3264744560031953	0.475	0.5	0.46153846153846156	-0.03673591791853225
12368	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7606382978723404	0.7922077922077922	0.7387387387387387	0.5226649136436482	0.475	0.5	0.46153846153846156	-0.03673591791853225
6682	{'max_depth': 6, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6968085106382979	0.7792207792207793	0.6396396396396397	0.41279539003772514	0.475	0.5	0.46153846153846156	-0.03673591791853225
12708	{'max_depth': 8, 'eta': 1, 'gamma': 10, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.8311688311688312	0.8108108108108109	0.6343077724162038	0.475	0.5	0.46153846153846156	-0.03673591791853225
11672	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.675531914893617	0.7272727272727273	0.6396396396396397	0.36094387113035326	0.475	0.5	0.46153846153846156	-0.03673591791853225
4944	{'max_depth': 3, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7606382978723404	0.7272727272727273	0.7837837837837838	0.5082985917425489	0.475	0.5	0.46153846153846156	-0.03673591791853225
8472	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.675531914893617	0.7272727272727273	0.6396396396396397	0.36094387113035326	0.475	0.5	0.46153846153846156	-0.03673591791853225
4058	{'max_depth': 3, 'eta': 0.1, 'gamma': 0, 'subsample': 0.4, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6276595744680851	0.7662337662337663	0.5315315315315315	0.29776529776529775	0.475	0.5	0.46153846153846156	-0.03673591791853225
128	{'max_depth': 2, 'eta': 0.01, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6914893617021277	0.7402597402597403	0.6576576576576577	0.3913780841969923	0.475	0.5	0.46153846153846156	-0.03673591791853225
6224	{'max_depth': 3, 'eta': 1, 'gamma': 1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7606382978723404	0.7272727272727273	0.7837837837837838	0.5082985917425489	0.475	0.5	0.46153846153846156	-0.03673591791853225
6247	{'max_depth': 3, 'eta': 1, 'gamma': 10, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6063829787234043	0.7792207792207793	0.4864864864864865	0.2695182493349825	0.475	0.5	0.46153846153846156	-0.03673591791853225
10872	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.675531914893617	0.7272727272727273	0.6396396396396397	0.36094387113035326	0.475	0.5	0.46153846153846156	-0.03673591791853225
136	{'max_depth': 2, 'eta': 0.01, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
5784	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.2, 'lambda': 100, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7074468085106383	0.7402597402597403	0.6846846846846847	0.4180319323805622	0.475	0.5	0.46153846153846156	-0.03673591791853225
122	{'max_depth': 2, 'eta': 0.01, 'gamma': 0, 'subsample': 0.8, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6702127659574468	0.7792207792207793	0.5945945945945946	0.37019480061242444	0.475	0.5	0.46153846153846156	-0.03673591791853225
936	{'max_depth': 2, 'eta': 0.1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6808510638297872	0.7402597402597403	0.6396396396396397	0.37382545738337286	0.475	0.5	0.46153846153846156	-0.03673591791853225
10864	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7446808510638298	0.7532467532467533	0.7387387387387387	0.4852201580470822	0.475	0.5	0.46153846153846156	-0.03673591791853225
9882	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 100, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6968085106382979	0.7792207792207793	0.6396396396396397	0.41279539003772514	0.475	0.5	0.46153846153846156	-0.03673591791853225
12769	{'max_depth': 8, 'eta': 1, 'gamma': 10, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.5851063829787234	0.8051948051948052	0.43243243243243246	0.24755847014864793	0.45	0.5714285714285714	0.38461538461538464	-0.04279604925109129
3169	{'max_depth': 2, 'eta': 1, 'gamma': 10, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.5851063829787234	0.8051948051948052	0.43243243243243246	0.24755847014864793	0.45	0.5714285714285714	0.38461538461538464	-0.04279604925109129
11968	{'max_depth': 8, 'eta': 0.3, 'gamma': 10, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.5851063829787234	0.8051948051948052	0.43243243243243246	0.24755847014864793	0.45	0.5714285714285714	0.38461538461538464	-0.04279604925109129
